job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI12433,AI Specialist,45107,USD,Entry-level,Part-Time,Austria,Small,Australia,Hybrid,"NLP, Spark, Computer Vision, SQL, Statistics",Bachelor,1,Gaming,2024-06-09,2024-06-28,1044,6.8,DeepTech Ventures
AI12434,AI Research Scientist,191959,USD,Executive,Contract,Australia,Small,Australia,Remote,"Java, Hadoop, Python",Master,13,Education,2024-06-29,2024-09-04,765,5.2,Quantum Computing Inc
AI12435,Autonomous Systems Engineer,110814,EUR,Senior-level,Part-Time,Germany,Medium,Germany,Remote,"Spark, Azure, Computer Vision, Python",Master,8,Government,2024-11-13,2024-11-27,664,7.1,Autonomous Tech
AI12436,AI Architect,137057,USD,Executive,Freelance,Austria,Large,Canada,Remote,"Linux, Mathematics, Git",PhD,12,Media,2024-01-29,2024-03-23,2425,5.8,Smart Analytics
AI12437,Autonomous Systems Engineer,101218,USD,Mid-level,Full-Time,United States,Large,United States,Remote,"Computer Vision, Python, Linux, TensorFlow, Spark",Associate,2,Retail,2024-02-03,2024-03-25,2086,9.5,Cognitive Computing
AI12438,AI Product Manager,53687,USD,Mid-level,Part-Time,China,Small,China,Remote,"Python, GCP, Statistics, TensorFlow, Git",Master,2,Real Estate,2024-12-12,2025-02-20,1335,8.4,AI Innovations
AI12439,AI Architect,147403,EUR,Senior-level,Contract,France,Large,France,Hybrid,"Deep Learning, Data Visualization, Spark, PyTorch, Java",Master,7,Gaming,2024-07-09,2024-08-22,2118,9.4,Future Systems
AI12440,Principal Data Scientist,124943,USD,Senior-level,Contract,Sweden,Large,Sweden,Onsite,"Git, GCP, NLP",PhD,8,Consulting,2024-02-01,2024-02-29,1729,8.4,Predictive Systems
AI12441,Data Analyst,55507,EUR,Entry-level,Freelance,France,Large,France,Onsite,"Python, Docker, TensorFlow",Bachelor,0,Manufacturing,2024-04-22,2024-05-12,630,7.3,AI Innovations
AI12442,Data Scientist,33330,USD,Entry-level,Contract,South Korea,Small,China,Onsite,"GCP, Linux, Scala, AWS, Kubernetes",Master,1,Finance,2024-01-11,2024-03-15,1522,6.2,DeepTech Ventures
AI12443,AI Software Engineer,75344,USD,Entry-level,Full-Time,United States,Small,United States,Remote,"Scala, SQL, Mathematics, PyTorch",PhD,0,Real Estate,2024-02-03,2024-02-29,836,7.2,Quantum Computing Inc
AI12444,Data Engineer,49631,USD,Entry-level,Full-Time,South Korea,Large,South Korea,Onsite,"Spark, Java, TensorFlow, GCP, R",PhD,0,Automotive,2025-01-27,2025-04-01,828,7.4,Cloud AI Solutions
AI12445,Data Scientist,130017,USD,Executive,Full-Time,Austria,Medium,Austria,Onsite,"R, MLOps, Hadoop, Java, Deep Learning",Associate,19,Gaming,2024-05-16,2024-06-08,1349,6.1,Quantum Computing Inc
AI12446,Data Scientist,107009,USD,Mid-level,Part-Time,Australia,Large,Australia,Remote,"Git, Azure, PyTorch",Associate,2,Real Estate,2024-02-15,2024-04-14,2083,6.5,Smart Analytics
AI12447,Research Scientist,213995,USD,Executive,Full-Time,Australia,Medium,South Korea,Hybrid,"Deep Learning, Azure, GCP, Data Visualization, Docker",PhD,11,Transportation,2024-04-21,2024-05-29,809,7.7,DataVision Ltd
AI12448,Head of AI,49710,USD,Entry-level,Full-Time,Austria,Small,United States,Onsite,"GCP, R, Mathematics",Bachelor,0,Media,2024-06-09,2024-07-06,1368,8.3,Cloud AI Solutions
AI12449,Research Scientist,44728,USD,Entry-level,Full-Time,Finland,Small,Denmark,Remote,"NLP, Scala, Linux, Statistics",Bachelor,1,Automotive,2024-05-12,2024-07-01,2022,8.0,Future Systems
AI12450,AI Consultant,177907,USD,Senior-level,Contract,Denmark,Small,Denmark,Remote,"AWS, R, Statistics, Scala, Deep Learning",Bachelor,5,Technology,2024-02-06,2024-04-08,1322,5.2,Digital Transformation LLC
AI12451,AI Research Scientist,137971,USD,Senior-level,Contract,Australia,Large,Australia,Remote,"Python, Mathematics, Linux, Deep Learning, TensorFlow",Associate,6,Finance,2024-06-03,2024-07-07,2249,8.6,Autonomous Tech
AI12452,AI Research Scientist,75564,USD,Entry-level,Part-Time,Australia,Medium,Australia,Hybrid,"Git, Computer Vision, AWS, Docker, Kubernetes",Master,1,Media,2025-03-01,2025-05-04,1532,8.4,Neural Networks Co
AI12453,NLP Engineer,238237,USD,Executive,Full-Time,Canada,Large,Canada,Onsite,"R, PyTorch, SQL, Kubernetes, TensorFlow",PhD,15,Technology,2024-02-02,2024-03-21,983,8.9,Advanced Robotics
AI12454,Computer Vision Engineer,157358,EUR,Senior-level,Freelance,Netherlands,Large,Netherlands,Onsite,"GCP, R, MLOps, Deep Learning",PhD,9,Real Estate,2024-11-03,2024-12-26,2298,6.9,Future Systems
AI12455,Head of AI,86807,USD,Senior-level,Contract,Canada,Small,Canada,Onsite,"SQL, Azure, Spark",PhD,5,Government,2025-04-26,2025-05-24,2332,9.8,AI Innovations
AI12456,AI Research Scientist,128152,USD,Mid-level,Part-Time,Denmark,Small,Netherlands,Remote,"NLP, Git, AWS, Hadoop",PhD,2,Healthcare,2024-05-17,2024-07-21,1100,5.3,Digital Transformation LLC
AI12457,AI Consultant,113050,EUR,Senior-level,Freelance,Germany,Small,Germany,Onsite,"Deep Learning, Computer Vision, MLOps",Bachelor,8,Manufacturing,2024-06-30,2024-07-16,1559,8.0,TechCorp Inc
AI12458,AI Research Scientist,50356,USD,Entry-level,Freelance,China,Small,China,Hybrid,"Java, Computer Vision, PyTorch",Bachelor,0,Transportation,2024-04-02,2024-04-21,2418,5.6,Cognitive Computing
AI12459,Robotics Engineer,116106,USD,Senior-level,Full-Time,Canada,Medium,Canada,Remote,"Computer Vision, PyTorch, TensorFlow",Associate,8,Healthcare,2024-10-28,2024-12-25,1934,9.4,Advanced Robotics
AI12460,AI Software Engineer,123138,GBP,Mid-level,Part-Time,United Kingdom,Large,Netherlands,Hybrid,"MLOps, PyTorch, Computer Vision, Tableau",Bachelor,2,Education,2024-08-27,2024-09-19,628,7.0,DeepTech Ventures
AI12461,ML Ops Engineer,223406,USD,Executive,Freelance,Singapore,Small,Singapore,Onsite,"Tableau, Azure, Git",Associate,13,Government,2025-02-22,2025-03-13,870,9.8,Smart Analytics
AI12463,Machine Learning Engineer,67054,USD,Mid-level,Full-Time,Canada,Small,Canada,Hybrid,"Spark, Data Visualization, Git",Bachelor,2,Healthcare,2024-05-03,2024-06-23,2489,6.0,Future Systems
AI12464,AI Research Scientist,207587,GBP,Executive,Freelance,United Kingdom,Large,United Kingdom,Hybrid,"Java, Git, SQL, Data Visualization, Computer Vision",Master,14,Government,2025-01-16,2025-03-03,875,5.2,Future Systems
AI12465,Computer Vision Engineer,78359,EUR,Entry-level,Full-Time,Netherlands,Large,Netherlands,Hybrid,"Data Visualization, Docker, Linux",Master,1,Technology,2024-03-23,2024-04-19,1327,7.3,Machine Intelligence Group
AI12466,Robotics Engineer,203206,USD,Senior-level,Full-Time,Denmark,Large,Denmark,Onsite,"Scala, Linux, MLOps, NLP, Statistics",Bachelor,9,Media,2025-04-30,2025-06-01,550,7.7,Cognitive Computing
AI12467,Research Scientist,46041,USD,Entry-level,Part-Time,Austria,Medium,Austria,Onsite,"SQL, Python, Hadoop",Associate,1,Retail,2024-07-27,2024-09-25,1893,9.7,Machine Intelligence Group
AI12468,AI Specialist,173786,USD,Senior-level,Part-Time,Australia,Large,Australia,Hybrid,"Hadoop, R, AWS, Mathematics, GCP",Bachelor,9,Technology,2024-02-27,2024-03-30,1370,7.4,Autonomous Tech
AI12469,AI Specialist,163318,USD,Senior-level,Full-Time,United States,Medium,United States,Hybrid,"Python, TensorFlow, R, Statistics",Associate,9,Technology,2024-08-05,2024-09-01,1759,7.7,Smart Analytics
AI12470,AI Software Engineer,51367,USD,Mid-level,Contract,Ireland,Medium,Ireland,Remote,"Computer Vision, Scala, Docker",Master,4,Government,2025-02-02,2025-02-24,1264,7.5,Machine Intelligence Group
AI12471,Machine Learning Researcher,108279,USD,Mid-level,Full-Time,Norway,Medium,Norway,Onsite,"Data Visualization, PyTorch, R",PhD,3,Energy,2025-04-08,2025-06-02,853,5.8,Future Systems
AI12472,Research Scientist,50373,USD,Entry-level,Part-Time,Finland,Small,Finland,Onsite,"Linux, Kubernetes, Deep Learning, Java, MLOps",PhD,0,Technology,2024-07-05,2024-08-17,1490,5.1,Smart Analytics
AI12473,AI Research Scientist,142595,USD,Executive,Freelance,Ireland,Large,Ireland,Remote,"Python, TensorFlow, Tableau, Scala",PhD,15,Consulting,2024-12-18,2025-02-15,1324,7.7,Autonomous Tech
AI12474,Data Analyst,174443,USD,Senior-level,Freelance,Sweden,Large,Sweden,Onsite,"Linux, SQL, Mathematics, Kubernetes",Bachelor,5,Retail,2025-04-19,2025-06-12,783,9.2,Cloud AI Solutions
AI12475,Machine Learning Engineer,138397,USD,Executive,Freelance,Sweden,Medium,Sweden,Onsite,"TensorFlow, PyTorch, Data Visualization",Master,13,Manufacturing,2024-06-10,2024-07-02,2376,7.8,Advanced Robotics
AI12476,Head of AI,69166,USD,Mid-level,Contract,Austria,Medium,Austria,Hybrid,"R, Mathematics, Java",Master,4,Transportation,2025-03-15,2025-04-02,1607,9.0,TechCorp Inc
AI12477,Data Engineer,187864,USD,Executive,Part-Time,South Korea,Large,South Korea,Hybrid,"MLOps, AWS, NLP, Python",Associate,15,Healthcare,2024-11-28,2025-02-02,1699,8.5,Quantum Computing Inc
AI12478,AI Consultant,48901,USD,Entry-level,Part-Time,Israel,Medium,Israel,Remote,"Hadoop, AWS, MLOps, Linux",Bachelor,1,Gaming,2025-03-10,2025-03-25,2057,7.1,Cognitive Computing
AI12479,AI Product Manager,58228,EUR,Entry-level,Full-Time,Germany,Small,South Korea,Onsite,"Java, Scala, Linux, GCP",PhD,0,Media,2024-03-05,2024-04-16,1956,9.9,Digital Transformation LLC
AI12480,Research Scientist,131000,GBP,Senior-level,Full-Time,United Kingdom,Small,United Kingdom,Hybrid,"GCP, Java, Tableau, NLP, Computer Vision",Master,5,Government,2024-01-26,2024-03-10,2466,9.0,Smart Analytics
AI12481,Autonomous Systems Engineer,85255,USD,Mid-level,Contract,Austria,Large,Austria,Remote,"Tableau, Azure, AWS",Associate,2,Media,2024-01-23,2024-03-08,568,5.1,Quantum Computing Inc
AI12482,Research Scientist,54152,USD,Entry-level,Freelance,Israel,Medium,Israel,Onsite,"NLP, PyTorch, Azure",Bachelor,1,Real Estate,2024-02-28,2024-04-30,674,6.3,Machine Intelligence Group
AI12483,AI Architect,94193,USD,Senior-level,Contract,South Korea,Small,South Korea,Remote,"Deep Learning, Computer Vision, Python",Associate,5,Finance,2024-11-14,2024-12-05,2033,7.9,Cognitive Computing
AI12484,AI Architect,47182,USD,Entry-level,Freelance,China,Small,Norway,Onsite,"Python, TensorFlow, Git, NLP",Associate,0,Telecommunications,2024-06-13,2024-07-07,562,5.6,TechCorp Inc
AI12485,AI Consultant,182862,USD,Executive,Full-Time,Finland,Large,Finland,Onsite,"Git, Data Visualization, Statistics, Deep Learning",Master,18,Technology,2025-02-15,2025-04-09,1901,8.9,AI Innovations
AI12487,Data Engineer,64053,USD,Mid-level,Contract,Ireland,Medium,Ireland,Remote,"Tableau, Statistics, Computer Vision, Scala, Deep Learning",Associate,2,Consulting,2024-06-12,2024-07-10,632,8.3,Advanced Robotics
AI12488,Research Scientist,150337,USD,Executive,Part-Time,Finland,Small,Finland,Onsite,"Spark, Python, Computer Vision, Deep Learning, Linux",PhD,19,Technology,2024-07-01,2024-07-18,1825,7.7,Neural Networks Co
AI12490,Data Scientist,107917,USD,Mid-level,Freelance,Norway,Small,Norway,Hybrid,"Mathematics, Scala, NLP, Docker",Master,4,Automotive,2025-01-12,2025-02-04,971,7.4,AI Innovations
AI12491,AI Product Manager,158112,USD,Senior-level,Contract,Australia,Large,Australia,Remote,"Python, Azure, NLP, SQL",PhD,6,Consulting,2025-03-27,2025-05-05,1176,6.8,Cloud AI Solutions
AI12492,Machine Learning Engineer,238978,USD,Executive,Contract,Denmark,Large,South Korea,Onsite,"Computer Vision, Mathematics, MLOps, Java",Associate,12,Retail,2025-01-19,2025-03-23,1567,8.3,Cognitive Computing
AI12493,Principal Data Scientist,115638,USD,Senior-level,Freelance,Austria,Large,Finland,Hybrid,"AWS, Kubernetes, Hadoop",Associate,8,Government,2025-04-10,2025-05-22,1048,9.9,Machine Intelligence Group
AI12494,Research Scientist,103020,USD,Mid-level,Contract,Sweden,Large,Sweden,Hybrid,"Python, Deep Learning, GCP",Bachelor,4,Automotive,2024-07-15,2024-08-27,2255,6.2,Digital Transformation LLC
AI12495,Computer Vision Engineer,172443,USD,Senior-level,Part-Time,Switzerland,Small,Switzerland,Hybrid,"Docker, NLP, Python",PhD,5,Healthcare,2025-04-14,2025-05-24,1544,7.0,Algorithmic Solutions
AI12496,Robotics Engineer,195798,USD,Executive,Contract,Sweden,Small,Sweden,Hybrid,"Spark, MLOps, PyTorch",PhD,15,Gaming,2024-02-03,2024-02-29,1052,7.6,AI Innovations
AI12497,Research Scientist,92744,USD,Mid-level,Part-Time,United States,Small,United States,Onsite,"Hadoop, SQL, Scala",Bachelor,2,Education,2024-01-16,2024-03-24,1244,9.5,Digital Transformation LLC
AI12498,Machine Learning Engineer,63767,USD,Entry-level,Part-Time,Singapore,Small,Singapore,Hybrid,"Spark, Kubernetes, Python, Java, SQL",PhD,0,Consulting,2024-05-10,2024-06-04,996,7.4,DataVision Ltd
AI12499,Head of AI,183000,USD,Senior-level,Full-Time,Switzerland,Large,Switzerland,Onsite,"Git, SQL, Docker, MLOps",Master,9,Government,2024-11-18,2024-12-28,2105,8.1,Predictive Systems
AI12501,AI Software Engineer,58489,USD,Entry-level,Full-Time,Austria,Large,Austria,Hybrid,"Git, PyTorch, Statistics, Tableau",PhD,0,Finance,2025-01-27,2025-03-19,867,7.4,Cognitive Computing
AI12502,Machine Learning Researcher,57878,USD,Entry-level,Contract,Sweden,Small,Sweden,Remote,"Scala, GCP, Deep Learning, Azure, Java",Master,1,Manufacturing,2024-11-02,2024-11-21,2018,8.7,AI Innovations
AI12503,ML Ops Engineer,68689,USD,Senior-level,Contract,India,Small,India,Remote,"NLP, AWS, R, Computer Vision",Bachelor,5,Government,2024-11-07,2024-12-07,2338,5.8,Advanced Robotics
AI12504,AI Software Engineer,53833,USD,Entry-level,Freelance,Australia,Medium,Australia,Hybrid,"Spark, Mathematics, Tableau, Git, Computer Vision",Master,0,Finance,2024-11-21,2025-01-26,1236,9.3,AI Innovations
AI12505,Principal Data Scientist,57834,USD,Mid-level,Freelance,Finland,Small,Finland,Remote,"Git, Computer Vision, Kubernetes, Scala",PhD,4,Gaming,2024-07-04,2024-08-09,1014,7.9,Future Systems
AI12506,AI Specialist,80450,USD,Senior-level,Freelance,China,Medium,China,Onsite,"Python, TensorFlow, Spark, NLP",Associate,5,Manufacturing,2024-08-30,2024-11-11,1155,6.0,DataVision Ltd
AI12507,AI Consultant,101535,USD,Entry-level,Full-Time,Norway,Medium,United Kingdom,Hybrid,"Computer Vision, Linux, PyTorch",Bachelor,0,Manufacturing,2024-02-01,2024-03-09,1659,6.5,DeepTech Ventures
AI12508,AI Architect,99755,USD,Senior-level,Part-Time,Canada,Medium,Canada,Hybrid,"Computer Vision, Data Visualization, Kubernetes",Bachelor,8,Manufacturing,2024-01-25,2024-02-20,2418,6.9,Digital Transformation LLC
AI12509,Head of AI,138609,EUR,Senior-level,Contract,Netherlands,Medium,Netherlands,Onsite,"Python, SQL, Linux, Deep Learning",Associate,6,Gaming,2024-06-26,2024-07-30,1726,9.3,Autonomous Tech
AI12510,AI Architect,103311,GBP,Mid-level,Freelance,United Kingdom,Medium,United Kingdom,Remote,"Python, Linux, TensorFlow, Azure",Bachelor,4,Technology,2024-02-24,2024-03-25,1615,9.0,Advanced Robotics
AI12511,Computer Vision Engineer,91024,USD,Entry-level,Full-Time,Switzerland,Small,Switzerland,Hybrid,"Docker, AWS, Data Visualization, Java",Associate,0,Real Estate,2024-06-03,2024-08-01,796,6.4,TechCorp Inc
AI12512,Head of AI,72522,USD,Entry-level,Contract,United States,Small,United States,Hybrid,"PyTorch, Java, Statistics, Azure",Associate,1,Gaming,2024-11-30,2025-01-07,1599,8.4,Smart Analytics
AI12513,Research Scientist,60558,USD,Mid-level,Contract,Ireland,Medium,South Korea,Remote,"Kubernetes, Linux, Deep Learning, Python",PhD,4,Transportation,2024-08-07,2024-10-16,1995,5.0,Neural Networks Co
AI12514,Deep Learning Engineer,228949,GBP,Executive,Freelance,United Kingdom,Medium,United Kingdom,Remote,"Linux, AWS, Computer Vision",PhD,12,Finance,2024-12-24,2025-03-07,528,8.0,Machine Intelligence Group
AI12515,AI Product Manager,240002,USD,Executive,Freelance,Denmark,Small,Denmark,Hybrid,"MLOps, NLP, Kubernetes, SQL, Java",Master,11,Government,2025-04-16,2025-04-30,734,9.6,Cognitive Computing
AI12516,Head of AI,228077,USD,Executive,Full-Time,Switzerland,Small,Switzerland,Hybrid,"Scala, Git, TensorFlow",Bachelor,15,Real Estate,2024-07-28,2024-09-15,1277,8.9,AI Innovations
AI12517,Head of AI,140608,USD,Executive,Full-Time,Canada,Medium,Canada,Hybrid,"Hadoop, PyTorch, Git, Computer Vision, TensorFlow",Master,13,Gaming,2024-05-05,2024-07-09,720,9.6,Predictive Systems
AI12518,Data Scientist,94506,GBP,Mid-level,Part-Time,United Kingdom,Large,United Kingdom,Remote,"NLP, SQL, Azure, Scala",PhD,4,Retail,2024-04-25,2024-06-01,2033,7.4,Future Systems
AI12519,AI Architect,163675,USD,Senior-level,Freelance,Canada,Large,Austria,Onsite,"Docker, Spark, Linux",Bachelor,7,Retail,2024-02-27,2024-04-22,2320,6.4,Cognitive Computing
AI12520,AI Specialist,119203,EUR,Senior-level,Full-Time,France,Large,France,Onsite,"Kubernetes, Python, Linux, TensorFlow",Associate,6,Education,2024-03-22,2024-05-30,1489,9.3,DeepTech Ventures
AI12521,AI Research Scientist,102361,GBP,Mid-level,Full-Time,United Kingdom,Small,Canada,Remote,"Scala, PyTorch, Tableau, Docker",PhD,3,Energy,2024-11-07,2024-12-15,1936,9.5,Digital Transformation LLC
AI12522,Principal Data Scientist,56433,USD,Mid-level,Part-Time,Austria,Medium,Austria,Onsite,"NLP, Java, Docker",Bachelor,2,Government,2025-03-11,2025-05-04,1909,9.6,Smart Analytics
AI12523,AI Product Manager,62903,USD,Mid-level,Part-Time,Israel,Small,Israel,Remote,"Azure, R, GCP, Python",Master,2,Telecommunications,2025-03-16,2025-05-07,778,8.6,Machine Intelligence Group
AI12524,AI Research Scientist,95884,USD,Senior-level,Part-Time,Japan,Small,Japan,Remote,"Scala, Git, AWS",PhD,8,Finance,2024-12-16,2025-01-21,1729,6.5,DataVision Ltd
AI12525,AI Product Manager,88832,USD,Mid-level,Part-Time,Sweden,Small,Ireland,Hybrid,"Computer Vision, Scala, Python, MLOps",PhD,3,Retail,2025-04-09,2025-06-13,2382,6.4,Quantum Computing Inc
AI12526,NLP Engineer,52732,GBP,Entry-level,Part-Time,United Kingdom,Small,United Kingdom,Onsite,"Spark, Scala, Deep Learning, Mathematics",Master,0,Transportation,2024-06-07,2024-07-20,1332,6.9,Algorithmic Solutions
AI12527,NLP Engineer,69855,USD,Mid-level,Full-Time,Ireland,Medium,Singapore,Hybrid,"Deep Learning, PyTorch, Tableau, SQL, Java",Master,3,Gaming,2024-03-14,2024-05-24,1052,7.6,Digital Transformation LLC
AI12528,AI Architect,175341,USD,Executive,Part-Time,India,Medium,United States,Remote,"SQL, Kubernetes, Azure, Tableau",PhD,11,Technology,2024-08-26,2024-10-07,1957,5.2,Machine Intelligence Group
AI12529,Head of AI,44732,USD,Entry-level,Contract,Ireland,Small,Ireland,Onsite,"Tableau, PyTorch, Hadoop",Associate,1,Healthcare,2024-12-16,2025-01-21,1492,9.9,Neural Networks Co
AI12530,Principal Data Scientist,54003,USD,Mid-level,Freelance,India,Medium,India,Onsite,"Kubernetes, Linux, Computer Vision",PhD,2,Automotive,2024-05-24,2024-06-17,1168,8.4,Digital Transformation LLC
AI12531,AI Software Engineer,53797,USD,Entry-level,Contract,Singapore,Small,Netherlands,Hybrid,"Python, Data Visualization, Kubernetes",PhD,1,Consulting,2024-01-02,2024-02-04,1459,5.0,AI Innovations
AI12532,Data Analyst,76004,USD,Entry-level,Part-Time,Australia,Large,Australia,Remote,"Statistics, Linux, Docker, Mathematics, Scala",Master,1,Education,2024-05-01,2024-06-01,830,7.2,Cognitive Computing
AI12533,AI Specialist,141487,USD,Mid-level,Full-Time,Switzerland,Large,Switzerland,Remote,"PyTorch, SQL, Data Visualization, Azure, Mathematics",Master,3,Government,2024-01-07,2024-02-21,625,8.7,Machine Intelligence Group
AI12534,Data Analyst,88000,EUR,Mid-level,Part-Time,Germany,Small,Germany,Hybrid,"Computer Vision, Scala, Linux, GCP",Bachelor,2,Energy,2024-04-03,2024-05-26,2117,5.1,Digital Transformation LLC
AI12535,AI Consultant,177952,EUR,Executive,Contract,Germany,Small,Germany,Remote,"Python, NLP, AWS, GCP, PyTorch",Associate,13,Education,2024-11-28,2025-01-01,1936,8.2,Future Systems
AI12536,Data Engineer,114886,USD,Mid-level,Freelance,Switzerland,Small,Finland,Remote,"MLOps, Java, Data Visualization",PhD,2,Retail,2024-04-25,2024-06-02,1995,6.3,Cognitive Computing
AI12537,AI Architect,130467,USD,Senior-level,Full-Time,Norway,Small,Norway,Remote,"Scala, Deep Learning, Azure, Kubernetes, Hadoop",Associate,6,Education,2024-01-02,2024-02-20,1024,9.7,Future Systems
AI12538,AI Research Scientist,87446,USD,Executive,Contract,South Korea,Small,South Korea,Remote,"Linux, Python, Tableau, Scala",PhD,10,Retail,2024-08-02,2024-10-10,849,9.0,Autonomous Tech
AI12539,Data Analyst,46485,USD,Entry-level,Part-Time,South Korea,Large,Ireland,Remote,"Mathematics, TensorFlow, MLOps, Hadoop, Linux",PhD,1,Government,2024-04-05,2024-04-24,2382,7.5,Autonomous Tech
